using_ip,shortened_url,at_symbol,double_slash_redirect,prefix_suffix,sub_domains,special_chars,https,domain_length,suspicious_tld,entropy,domain_registration_length,dns_record,favicon,request_url,anchor_url,links_in_scripts,server_form_handler,iframe_redirection,status_bar_customization,disable_right_click,website_forwarding,label
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,0.5871017633272931,1.8729681455346914,-0.14224856403638386,1.7093808984384884,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.09490681152559163,-0.14224856403638386,-0.15303926967560694,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,0.42295501927974605,-0.14224856403638386,0.5996135505960911,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,1.0443892162461512,-0.14224856403638386,0.7320438247990247,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,0.6300997516018811,-0.14224856403638386,0.8748793667442011,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.21581028695761095,-0.14224856403638386,0.757884211380676,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-1.8270522835483578,-0.10447697967409152,-1.7032822288468026,-0.7163410084919968,-0.14224856403638386,-0.40512652839424157,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,4.661252270288824,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.4056239100087942,-0.14224856403638386,-0.1722942575516953,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.9234857408141319,-0.14224856403638386,-0.7499499740393738,1.133114599365159,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-1.2342028392973345,-0.14224856403638386,-2.528313160090625,-0.8549415645998004,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.7336721177629486,-0.14224856403638386,-0.2926937860979593,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,1.4586786808904213,-0.14224856403638386,1.88971534132628,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,1.5424465478442817,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,0.5871017633272931,0.21581028695761095,-0.14224856403638386,0.6055517217246756,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.4056239100087942,-0.14224856403638386,-0.8779190851199059,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,1.3316607841047603,-0.10447697967409152,0.5871017633272931,1.769395779373624,-0.14224856403638386,2.591373223782884,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,2.23606797749979,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.5265273854408136,-0.14224856403638386,0.9531722635150958,0.09165310434414106,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.4056239100087942,-0.14224856403638386,-0.7763640920159062,-0.3816442301278297,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-1.8270522835483578,-0.10447697967409152,0.5871017633272931,-0.3020515438477267,-0.14224856403638386,0.8144659679938621,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,2.183685244017894,-0.14224856403638386,1.9212981036377483,-0.6657263104023532,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-1.8270522835483578,-0.10447697967409152,0.5871017633272931,-1.5449199377805372,-0.14224856403638386,-2.34621026471152,0.09165310434414106,0.5192037916197568,2.8517398358413066,-0.7083929311986936,1.305919241741619,2.93291009124541,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,3.2194089056285695,-0.14224856403638386,1.64264273818123,-0.8549415645998004,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.7336721177629486,-0.14224856403638386,1.1181950516137158,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.3193826531186785,-0.14224856403638386,1.2905171560290265,0.18626073144286467,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.19847917768665915,-0.14224856403638386,-0.015374204280387715,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.4056239100087942,-0.14224856403638386,-0.07073926444769442,-0.3816442301278297,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.5091962761698617,-0.14224856403638386,-1.1184929648095892,0.943640146189359,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.34967324693974255,2.23606797749979,-0.3747900635190348,3.2739502134271983,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.008665554635475903,-0.14224856403638386,0.3358361126041389,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,1.5424465478442817,0.8998491801834754,-0.1442326570669303,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.3020515438477267,-0.14224856403638386,0.3671470903213739,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.5091962761698617,-0.14224856403638386,-0.8336059692782191,0.4703428117173882,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,4.661252270288824,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.11223792079654343,-0.14224856403638386,-0.18425821700470096,-0.09756214985330618,0.5192037916197568,-0.3506631241152421,0.47061822449048407,1.305919241741619,0.8288808616301345,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,4.661252270288824,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,0.21581028695761095,-0.14224856403638386,0.12579556656056873,-0.19242897593038247,0.5192037916197568,-0.3506631241152421,-0.5833462934740837,1.305919241741619,-0.3957299009193812,2.23606797749979,-0.3747900635190348,3.2739502134271983,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,4.661252270288824,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.19847917768665915,-0.14224856403638386,-0.10677369807398916,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,0.5871017633272931,0.6300997516018811,-0.14224856403638386,1.2632099746140513,0.8490325190906354,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.23342543359594178,-0.5066845673248742,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,-0.3020515438477267,-0.14224856403638386,-0.7486584660999448,-0.8552007635781531,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-1.8270522835483578,-0.10447697967409152,-1.7032822288468026,0.11223792079654343,7.029947941999776,0.5269255502984224,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.6127686423309293,-0.14224856403638386,-0.09132382482538129,-0.8552007635781531,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.5091962761698617,-0.14224856403638386,-0.0864737989118766,-0.3816442301278297,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,1.8616206411609595,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-1.8270522835483578,-0.10447697967409152,0.5871017633272931,-1.1306304731362669,-0.14224856403638386,-0.9558721983329895,0.37573518461866456,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.3020515438477267,-0.14224856403638386,-0.3013395884274556,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.9234857408141319,-0.14224856403638386,-0.6093353682030654,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.1664974042334392,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,1.8616206411609595,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,0.3193826531186785,-0.14224856403638386,-0.027734102879275954,1.3220706545842535,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,2.0415578993334353,-0.24769574972179875,0.7495582765173918,-1.7032822288468026,0.9408168500850836,-0.14224856403638386,0.9572234373841699,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,1.5424465478442817,1.305919241741619,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-1.0270581069751994,-0.14224856403638386,-1.5380265402959097,-0.8552007635781531,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,-0.3020515438477267,-0.14224856403638386,-0.9073473633715903,-0.8552007635781531,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-1.8270522835483578,-0.10447697967409152,-1.7032822288468026,-1.0270581069751994,-0.14224856403638386,-0.5785142299676967,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.7163410084919968,-0.14224856403638386,-0.0822546001253557,-0.09782134883165884,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,0.5871017633272931,5.29085622884992,-0.14224856403638386,3.069875647485567,-0.5711186833036296,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,-0.7163410084919968,-0.14224856403638386,-0.7279984566631242,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.5091962761698617,-0.14224856403638386,-1.4553046003613488,-0.9500675896552294,0.5192037916197568,-0.3506631241152421,1.3872162389447662,1.2015747550189773,1.1576354287575215,2.23606797749979,2.6681603845380817,3.2739502134271983,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,1.3316607841047603,-0.10447697967409152,-1.7032822288468026,0.42295501927974605,-0.14224856403638386,0.6242631930415828,0.18626073144286467,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-1.8270522835483578,-0.10447697967409152,-1.7032822288468026,-0.6127686423309293,-0.14224856403638386,-0.3940162575774609,-0.9500675896552294,-1.926025996228391,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,-1.2566718900969291,0
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,0.5871017633272931,-0.19847917768665915,-0.14224856403638386,-0.4996820966837155,1.3223298535626062,0.5192037916197568,-0.3506631241152421,-0.7083929311986936,-0.9027057272209683,-0.6176392337303672,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,0.3024743755320152,1
-0.05006261743217588,-0.21453462331873252,-0.08192319205190406,-0.07088812050083358,-0.4898220130452817,-0.24769574972179875,-0.10447697967409152,-1.7032822288468026,0.21581028695761095,-0.14224856403638386,0.9596791665487294,-0.9500675896552294,0.5192037916197568,2.8517398358413066,1.5424465478442817,1.305919241741619,2.93291009124541,-0.4472135954999579,-0.3747900635190348,-0.30544141932848495,-0.012911020450562607,1.8616206411609595,0
